ticker,name,close,free_cash_flow_ttm
OTC:QTRHF,QTRHF,0.7673,"$2,320,336"
NYSE:GWH,GWH,4.7199,"$-75,905,000"
NYSE:AMWL,AMWL,5.5500,"$-75,648,000"
NASDAQ:ESLA,ESLA,2.4173,"$12,073,920"
OTC:BEOB,BEOB,102.0000,
AMEX:CTM,CTM,0.9625,"$-2,041,210"
NYSE:LFT/PA,LFT/PA,20.6700,"$20,263,670"
NASDAQ:IMA,IMA,7.9900,"$-29,182,000"
OTC:OXBC,OXBC,39.0000,
NASDAQ:DTI,DTI,2.5000,"$-12,883,000"
OTC:AILTF,AILTF,1.6500,"$14,821,152"
NYSE:SRL,SRL,5.9900,
NASDAQ:CCHH,CCHH,4.6100,
OTC:STLE,STLE,26.0500,
NASDAQ:WSBK,WSBK,9.5100,
NASDAQ:XFOR,XFOR,3.9350,"$-109,429,000"
NASDAQ:INTG,INTG,41.0000,"$426,000"
OTC:MPCB,MPCB,14.0700,
OTC:AGMRF,AGMRF,1.9790,"$-2,460,060"
NASDAQ:PFX,PFX,44.0100,"$-170,824,020"
NASDAQ:SAIH,SAIH,8.2400,
OTC:VACBF,VACBF,0.2695,"$-39,248,702"
NASDAQ:SLNG,SLNG,4.7306,"$2,247,000"
OTC:BKSC,BKSC,15.8550,
NASDAQ:GECCI,GECCI,25.3001,"$15,631,000"
NASDAQ:GECCH,GECCH,25.3775,"$15,631,000"
NASDAQ:GECCG,GECCG,25.1000,"$15,631,000"
NASDAQ:GECCO,GECCO,25.0500,"$15,631,000"
OTC:KOOYF,KOOYF,1.0310,"$-2,291,838"
OTC:REDW,REDW,200.0000,
NASDAQ:FTEK,FTEK,2.8250,"$443,000"
NASDAQ:STRO,STRO,1.0350,"$-252,017,000"
NYSE:CHMI/PA,CHMI/PA,21.6100,"$23,430,000"
NYSE:CHMI/PB,CHMI/PB,23.8800,"$23,430,000"
OTC:AGXPF,AGXPF,0.3855,"$-3,615,201"
NASDAQ:ORIQ,ORIQ,10.1100,
OTC:FSRL,FSRL,10.7000,
OTC:ZPHRF,ZPHRF,0.0414,"$34,045"
OTC:AMBK,AMBK,15.5501,
OTC:ARRRF,ARRRF,0.4100,"$-4,078,350"
OTC:QTEYF,QTEYF,0.2010,"$7,654,958"
NASDAQ:CBAT,CBAT,0.9699,"$2,296,440"
OTC:MEHCQ,MEHCQ,3.3800,"$-155,853,000"
OTC:UNIB,UNIB,16.5000,
NASDAQ:NTRB,NTRB,7.1200,"$-4,951,490"
NASDAQ:PMVP,PMVP,1.6100,"$-70,140,000"
OTC:FPOCF,FPOCF,0.2710,"$-2,261,070"
OTC:TSMCF,TSMCF,0.1415,"$40,948,110"
NASDAQ:ZTEK,ZTEK,0.8115,"$-4,436,644"
NYSE:TGE,TGE,1.7500,
NASDAQ:IROQ,IROQ,25.3000,"$6,162,000"
NASDAQ:RFIL,RFIL,7.9350,"$1,893,000"
NASDAQ:MIND,MIND,10.6205,"$6,545,000"
NASDAQ:BMHL,BMHL,3.0180,"$613,840"
NASDAQ:EQ,EQ,1.4200,"$-22,146,000"
OTC:ICABF,ICABF,0.0007,"$-32,120,599"
OTC:TRVR,TRVR,36.5000,
NASDAQ:ALTO,ALTO,1.0900,"$-13,086,000"
NASDAQ:EUDA,EUDA,2.2700,
NASDAQ:LASE,LASE,3.9800,"$-8,211,140"
OTC:PSRHF,PSRHF,0.6842,"$-11,846,118"
NYSE:CATO,CATO,4.2450,"$-18,376,000"
NASDAQ:DLHC,DLHC,5.8112,"$24,549,000"
NASDAQ:RPTX,RPTX,1.9450,"$-103,338,000"
NASDAQ:CBUS,CBUS,1.5400,"$-53,741,000"
OTC:ABIT,ABIT,0.0204,"$42,923,000"
OTC:FABP,FABP,40.0000,
NASDAQ:ASPC,ASPC,10.3500,"$-93,520"
OTC:TWMIF,TWMIF,3.8600,"$-56,262,699"
NASDAQ:CPHC,CPHC,16.3750,"$-898,930"
NASDAQ:CLNN,CLNN,8.2600,"$-17,705,000"
OTC:CYBHF,CYBHF,3.4157,"$-624,146"
OTC:HEGLF,HEGLF,0.0271,"$-1,779,477"
OTC:NMBF,NMBF,15.9100,
NASDAQ:WIMI,WIMI,4.0150,"$82,866,030"
OTC:SGQRF,SGQRF,0.2797,"$-3,109,476"
OTC:FMBN,FMBN,27.0000,
NYSE:OPAD,OPAD,2.7100,"$43,061,000"
OTC:WOSSF,WOSSF,0.1216,"$49,183,016"
AMEX:MHH,MHH,7.0174,"$7,280,000"
NYSE:GCTS,GCTS,1.4800,"$-24,104,000"
NASDAQ:THCH,THCH,2.4904,
OTC:IBTN,IBTN,28.3800,
NASDAQ:CCG,CCG,1.0193,
NASDAQ:VTVT,VTVT,20.9000,"$-22,025,000"
OTC:PMTYF,PMTYF,0.0696,"$4,413,951"
OTC:ATVVF,ATVVF,0.0095,"$-8,192,131"
NASDAQ:CAPN,CAPN,10.4700,"$-651,050"
NASDAQ:LOOP,LOOP,1.7052,"$-582,000"
OTC:PPBN,PPBN,37.7300,
OTC:MTIRF,MTIRF,0.4450,
OTC:RSKIA,RSKIA,16.7000,"$3,727,000"
OTC:BSND,BSND,825.0000,
NASDAQ:YHNA,YHNA,10.5300,"$-133,390"
OTC:CUAUF,CUAUF,0.8168,"$-1,843,560"
NASDAQ:COLA,COLA,10.2615,
NASDAQ:DTIL,DTIL,6.9150,"$-66,574,000"
NASDAQ:SGA,SGA,12.6477,"$7,635,000"
AMEX:PZG,PZG,1.0500,"$-6,428,770"
NYSE:UFI,UFI,4.4299,"$-31,799,000"
OTC:VTMLF,VTMLF,0.0300,"$-4,078,764"
OTC:CNPRF,CNPRF,1.1920,"$-12,678,938"
NASDAQ:KLRS,KLRS,4.8450,"$-34,332,000"
NASDAQ:BYSI,BYSI,2.0100,
OTC:MCBK,MCBK,25.7900,
OTC:KAIFF,KAIFF,0.0240,"$-793,159"
OTC:CBIPF,CBIPF,0.2843,"$-4,246,153"
OTC:BSEM,BSEM,4.9400,
OTC:TCBC,TCBC,20.2300,
NASDAQ:SHIM,SHIM,2.2800,"$11,828,000"
OTC:NORD,NORD,4.5000,"$-1,492,760"
OTC:FUEMF,FUEMF,2.2585,"$-3,685,111"
OTC:VXRT,VXRT,0.3505,"$-37,170,000"
NASDAQ:RYM,RYM,40.0000,"$-21,905,000"
NASDAQ:HOUR,HOUR,2.2751,"$-2,260,280"
NASDAQ:INCR,INCR,1.4670,
NASDAQ:HOWL,HOWL,1.7442,"$-60,952,000"
NASDAQ:JLHL,JLHL,3.7500,
OTC:IPGGF,IPGGF,0.2134,
NASDAQ:FVN,FVN,10.5500,"$-47,550"
OTC:RVCB,RVCB,25.3499,
NASDAQ:ISRL,ISRL,12.4658,"$1,526,750"
NASDAQ:STKE,STKE,3.5600,"$-6,355,496"
OTC:FFBW,FFBW,14.2500,
OTC:TUNGF,TUNGF,1.9700,"$-2,757,166"
OTC:PBKC,PBKC,70.0000,
OTC:EDGM,EDGM,0.0331,"$-71,670"
NASDAQ:ASRT,ASRT,0.8201,"$18,066,000"
OTC:SLVRF,SLVRF,0.2703,"$-3,222,369"
NASDAQ:RDAC,RDAC,10.4700,"$-609,320"
OTC:HDRSF,HDRSF,0.1066,"$-7,472,517"
NASDAQ:SSBI,SSBI,11.7500,"$685,000"
NASDAQ:MCHX,MCHX,1.7750,"$-941,000"
NASDAQ:XBIT,XBIT,2.5700,"$-25,661,000"
OTC:FHGDF,FHGDF,0.0669,"$5,833,776"
OTC:LGCFF,LGCFF,1.6155,"$-1,962,407"
NASDAQ:STKS,STKS,2.5200,"$-19,795,000"
OTC:BBTT,BBTT,0.1122,"$-796,130"
NASDAQ:UYSC,UYSC,10.1800,
OTC:IVCAF,IVCAF,12.0000,"$-1,351,770"
NASDAQ:AIFU,AIFU,4.9100,"$13,938,000"
OTC:MTWO,MTWO,0.1100,"$-3,087,370"
OTC:STBK,STBK,11.0000,
OTC:AINMF,AINMF,0.9032,"$-2,065,906"
OTC:KLIB,KLIB,140.0000,
OTC:CZBS,CZBS,43.0200,
OTC:PGEZF,PGEZF,0.2850,"$-2,535,574"
OTC:SOBS,SOBS,30.5000,
OTC:CZBT,CZBT,33.3600,
NASDAQ:SFWL,SFWL,0.9490,"$-10,750,000"
NASDAQ:MAYS,MAYS,38.2200,"$128,349"
OTC:ORPB,ORPB,10.9900,
NASDAQ:TORO,TORO,4.0300,"$-6,706,000"
OTC:BORT,BORT,39.8000,
NASDAQ:BLNE,BLNE,3.3600,
OTC:CULL,CULL,11.5000,
OTC:WLBMF,WLBMF,0.0695,"$-3,440,904"
OTC:CPTP,CPTP,11.5800,"$2,431,000"
OTC:GMGMF,GMGMF,0.7105,"$-3,042,732"
NASDAQ:SSEA,SSEA,9.9800,
NASDAQ:ELTK,ELTK,11.3300,"$-7,642,020"
OTC:PNPFF,PNPFF,8.1000,"$458,084"
NASDAQ:SPRB,SPRB,135.0000,"$-51,455,000"
NASDAQ:IMUX,IMUX,0.7701,"$-90,287,000"
NASDAQ:FNWB,FNWB,8.0650,"$-4,861,000"
NASDAQ:FBIO,FBIO,2.5500,"$-80,089,000"
OTC:BBIXF,BBIXF,0.0200,
OTC:RTMAF,RTMAF,1.4600,"$29,077,226"
OTC:ETOLF,ETOLF,0.9759,"$-20,107,782"
NASDAQ:GDC,GDC,4.5000,"$-4,338,500"
OTC:FDVA,FDVA,11.3700,
OTC:CCNB,CCNB,12.3900,
OTC:BLAGF,BLAGF,0.5277,"$-2,487,413"
NASDAQ:NRXP,NRXP,3.1650,"$-10,969,000"
NASDAQ:UBCP,UBCP,13.0250,"$629,000"
AMEX:DIT,DIT,116.5000,"$16,654,830"
OTC:EMPYF,EMPYF,0.5960,"$7,211,864"
OTC:SEBC,SEBC,24.0000,
NASDAQ:RCT,RCT,1.6977,
NASDAQ:AIRE,AIRE,0.8301,"$-8,131,790"
OTC:PXHI,PXHI,2.1000,"$6,121,690"
NASDAQ:FBIOP,FBIOP,7.0992,"$-80,089,000"
NASDAQ:BRID,BRID,8.2600,"$-12,527,000"
OTC:CBRRF,CBRRF,12.0800,"$-900,510"
NASDAQ:BSAA,BSAA,10.1100,
OTC:BCBNF,BCBNF,0.7239,"$7,579,055"
OTC:DFORF,DFORF,1.9000,"$-8,415,672"
NASDAQ:GRAN,GRAN,3.0000,
NASDAQ:TZUP,TZUP,4.5900,"$-5,486,180"
NASDAQ:DAIC,DAIC,2.6932,"$-7,902,890"
OTC:NACB,NACB,64.5650,
OTC:NWPP,NWPP,3.1500,"$8,489,000"
NASDAQ:FDSB,FDSB,13.3700,"$1,065,000"
NASDAQ:BRLS,BRLS,3.4700,"$-7,145,960"
OTC:CITZ,CITZ,38.0000,
NASDAQ:HNNA,HNNA,9.4835,"$13,066,000"
NASDAQ:HYFT,HYFT,1.6000,"$-6,820,380"
OTC:SCTSF,SCTSF,1.1500,"$-4,135,842"
NASDAQ:NTIC,NTIC,7.7900,"$-165,100"
NASDAQ:PMEC,PMEC,1.9200,
NASDAQ:SOTK,SOTK,4.6900,"$-874,560"
AMEX:GPUS,GPUS,0.3898,"$-28,152,000"
OTC:TLGYF,TLGYF,12.4000,"$-583,630"
OTC:APTL,APTL,57.0000,"$-12,134,220"
OTC:UWHR,UWHR,10.4900,"$12,665,000"
OTC:CBKM,CBKM,23.3821,
NYSE:VATE,VATE,5.5100,"$17,000,000"
OTC:GRSLF,GRSLF,0.1703,"$-3,499,084"
OTC:KROEF,KROEF,0.4150,"$-7,832,867"
NASDAQ:OCC,OCC,8.2800,"$-1,178,930"
NASDAQ:LGO,LGO,1.1450,"$-42,429,736"
NASDAQ:ZENV,ZENV,1.4000,"$15,190,190"
OTC:SILLF,SILLF,0.2099,"$6,573,651"
NASDAQ:ALOT,ALOT,9.6000,"$1,984,000"
NASDAQ:HMR,HMR,1.2600,"$1,035,500"
OTC:PTBS,PTBS,17.7200,
OTC:EFIN,EFIN,61.6000,
NASDAQ:ATHR,ATHR,6.0500,"$-2,349,730"
OTC:VNPKF,VNPKF,1.3900,"$-83,732"
NASDAQ:CAMP,CAMP,3.6300,
NASDAQ:LCUT,LCUT,3.2300,"$19,821,000"
OTC:MHIVF,MHIVF,0.0800,"$-4,100,493"
OTC:CRECF,CRECF,0.3349,"$-3,206,629"
OTC:FLCNF,FLCNF,0.5681,"$-4,365,699"
OTC:DMGGF,DMGGF,0.3589,"$-3,459,583"
OTC:RTGN,RTGN,3.9150,"$-759,620"
NASDAQ:JFB,JFB,12.2004,"$-3,049,680"
NASDAQ:GEG,GEG,2.5100,"$-7,470,000"
NASDAQ:COEP,COEP,15.0984,"$-8,092,070"
OTC:BKOR,BKOR,27.5000,
NASDAQ:HNNAZ,HNNAZ,24.6900,"$13,066,000"
OTC:PLNH,PLNH,0.2230,"$-15,410,140"
AMEX:GPUS/PD,GPUS/PD,23.3300,"$-28,152,000"
OTC:ALRDF,ALRDF,0.0305,
OTC:RCKTF,RCKTF,0.6306,"$-6,825,796"
OTC:WVMDF,WVMDF,1.2500,"$-586,880"
NASDAQ:RGS,RGS,29.6950,"$12,449,000"
OTC:BNXTF,BNXTF,0.6024,"$-2,489,014"
OTC:GFTYF,GFTYF,0.3594,"$-943,706"
AMEX:CVM,CVM,9.0400,"$-17,362,260"
OTC:ACCMF,ACCMF,11.1000,
OTC:GHYLF,GHYLF,0.4000,"$-1,207,790"
NYSE:ICR/PA,ICR/PA,19.7400,
OTC:YGRAF,YGRAF,0.7100,"$-3,477,122"
NASDAQ:CPSH,CPSH,3.9990,"$-3,605,690"
NASDAQ:GANX,GANX,2.0000,"$-18,452,300"
OTC:FTZFF,FTZFF,0.2617,"$-1,337,928"
NASDAQ:RLMD,RLMD,2.1650,"$-49,924,930"
NASDAQ:GOCO,GOCO,4.4900,"$-84,694,000"
NASDAQ:BOTJ,BOTJ,15.8000,"$8,567,000"
OTC:NWINF,NWINF,1.0000,"$19,719,913"
OTC:PLGDF,PLGDF,1.1500,"$-3,769,270"
AMEX:GNS,GNS,0.8744,"$-47,279,080"
OTC:ARRKF,ARRKF,0.5969,"$-4,685,398"
OTC:MDNAF,MDNAF,1.0400,"$-13,009,463"
OTC:FBSI,FBSI,29.2300,
NASDAQ:HTCO,HTCO,8.8000,"$6,689,270"
NASDAQ:FUSB,FUSB,12.3600,"$6,789,000"
AMEX:UAVS,UAVS,2.0900,"$-7,667,100"
NASDAQ:GEGGL,GEGGL,24.1500,"$-7,470,000"
OTC:HMLN,HMLN,188.0000,
OTC:OONEF,OONEF,0.6932,"$-334,908"
NASDAQ:AMPG,AMPG,3.4471,"$-7,676,220"
OTC:GLBXF,GLBXF,1.2640,"$-551,491"
OTC:GLXZ,GLXZ,2.8000,"$2,815,360"
NASDAQ:VSME,VSME,1.4300,
OTC:DWNX,DWNX,20.9000,
OTC:CHUC,CHUC,0.2699,"$-4,384,000"
OTC:ECRFF,ECRFF,0.1600,"$-971,317"
OTC:HANNF,HANNF,0.5420,"$-1,031,245"
OTC:CBLO,CBLO,0.1800,"$-149,330"
OTC:TNHDF,TNHDF,0.0269,"$23,375,280"
NASDAQ:GMHS,GMHS,1.3205,
OTC:LEAT,LEAT,11.3750,"$2,573,820"
OTC:ZOMDF,ZOMDF,0.0721,"$-23,248,320"
AMEX:MCRP,MCRP,2.0200,
OTC:MCCRF,MCCRF,2.6320,"$2,877,770"
OTC:NEFB,NEFB,395.0000,
OTC:HHEXF,HHEXF,0.3769,"$-1,769,355"
OTC:FUUFF,FUUFF,0.1124,"$-6,541,439"
OTC:BDCTF,BDCTF,1.4560,"$2,039,008"
NYSE:WBX,WBX,4.8550,"$-49,519,420"
OTC:FPRGF,FPRGF,0.2300,"$-5,442,644"
OTC:KGLLF,KGLLF,0.1010,"$-1,428,802"
NASDAQ:ABVC,ABVC,2.9700,"$-1,602,730"
NASDAQ:GAME,GAME,0.7092,"$-19,561,870"
OTC:JUVF,JUVF,13.8900,
OTC:CTUY,CTUY,54.4999,
NASDAQ:DWSN,DWSN,2.2400,"$5,911,000"
AMEX:XPL,XPL,0.7710,
NASDAQ:KBSX,KBSX,1.5500,
NASDAQ:AFJK,AFJK,11.3300,"$-674,840"
AMEX:MPU,MPU,1.2000,"$-20,313,800"
OTC:AABB,AABB,0.0175,"$-2,997,240"
NASDAQ:SCWO,SCWO,0.4557,"$-14,687,430"
OTC:GFELF,GFELF,8.2204,"$6,682,087"
OTC:IMAQ,IMAQ,10.0500,"$-1,625,720"
OTC:WTLLF,WTLLF,3.6000,"$9,904,793"
NASDAQ:LITS,LITS,1.9250,"$-20,844,000"
OTC:LMEFF,LMEFF,0.2500,"$-2,265,704"
NASDAQ:CPBI,CPBI,16.1900,"$-4,094,000"
NASDAQ:VTSI,VTSI,6.0600,"$4,803,250"
OTC:SPHRF,SPHRF,0.1630,"$-4,472,201"
OTC:IUGNF,IUGNF,0.2304,"$-54,763,742"
OTC:GLAI,GLAI,0.4400,"$-1,996,700"
NASDAQ:NXTT,NXTT,23.7800,"$3,773,360"
NASDAQ:CNTY,CNTY,2.2600,"$-26,236,000"
NASDAQ:FORA,FORA,2.1800,
NYSE:LOCL,LOCL,3.0600,"$-67,761,000"
OTC:NWCCF,NWCCF,0.2595,"$-1,648,783"
OTC:JBTC,JBTC,30.0000,
OTC:SMAL,SMAL,56.0000,
OTC:ARRXF,ARRXF,0.2645,"$-2,757,818"
OTC:TRZBF,TRZBF,1.6700,"$47,459,986"
OTC:DBOXF,DBOXF,0.3029,"$7,456,643"
OTC:NILIF,NILIF,0.3835,"$-2,066,669"
NASDAQ:MGRT,MGRT,4.8900,"$135,030"
NASDAQ:BRAG,BRAG,2.6400,"$15,996,286"
NASDAQ:LPSN,LPSN,6.6900,"$-28,650,000"
NASDAQ:YIBO,YIBO,1.2450,
NASDAQ:LVO,LVO,5.8001,"$-1,358,000"
OTC:IQEPF,IQEPF,0.0684,"$-6,976,569"
OTC:AZMCF,AZMCF,0.4856,"$-15,417,603"
OTC:FRHYF,FRHYF,0.1297,"$-12,619,091"
OTC:ALTHF,ALTHF,0.0250,"$-8,086,826"
OTC:ALGEF,ALGEF,0.0150,"$-1,806,438"
NASDAQ:MAMK,MAMK,4.0000,
OTC:BCHT,BCHT,0.6863,"$-3,727,720"
OTC:CMHF,CMHF,29.5200,
OTC:PMMCF,PMMCF,0.3147,"$-403,938"
NASDAQ:RIBB,RIBB,10.2700,
NASDAQ:IOBT,IOBT,1.0083,"$-83,401,000"
OTC:NUVR,NUVR,12.7261,"$-25,787,330"
OTC:GDTRF,GDTRF,0.6880,"$-6,246,808"
OTC:LTMCF,LTMCF,0.3200,"$-3,141,081"
OTC:KPTSF,KPTSF,6.6020,"$2,554,590"
OTC:MEDXF,MEDXF,2.0480,"$16,050,073"
OTC:SSGC,SSGC,0.3578,"$-1,823,380"
NASDAQ:INKT,INKT,14.5823,"$-7,632,680"
NASDAQ:OCG,OCG,3.1800,
OTC:FSMK,FSMK,30.0200,
NASDAQ:DSY,DSY,0.6930,
NASDAQ:HKIT,HKIT,2.2400,"$-355,980"
NASDAQ:JSPR,JSPR,2.3500,"$-73,858,000"
NASDAQ:MDIA,MDIA,1.2200,"$2,659,000"
AMEX:NSRX,NSRX,7.6000,
NASDAQ:CRVO,CRVO,7.0547,"$-23,314,560"
OTC:AMEGF,AMEGF,0.3767,"$-7,058,082"
NASDAQ:ACRV,ACRV,2.0700,"$-73,195,000"
NASDAQ:LUNG,LUNG,1.5950,"$-32,026,000"
OTC:ARGHF,ARGHF,0.3288,"$4,578,557"
OTC:PMCOF,PMCOF,0.6096,"$-2,028,725"
NASDAQ:CVGI,CVGI,1.7500,"$-22,168,000"
NASDAQ:HOLO,HOLO,4.4400,"$6,446,160"
OTC:MHUBF,MHUBF,0.7121,"$-4,426,759"
OTC:DFMTF,DFMTF,0.1922,"$-2,655,445"
OTC:JNSTF,JNSTF,0.5900,"$677,993"
OTC:REED,REED,1.2000,"$-13,446,000"
OTC:AZREF,AZREF,1.0000,
NASDAQ:AAME,AAME,3.1450,"$17,694,000"
OTC:SUMXF,SUMXF,2.6100,"$16,609,248"
OTC:CNRSF,CNRSF,0.5600,"$-688,241"
OTC:PYYX,PYYX,2.6000,"$-278,707,000"
OTC:ARSMF,ARSMF,0.3155,"$-4,501,757"
OTC:KEFI,KEFI,55.0000,
NASDAQ:BZFD,BZFD,1.7200,
NASDAQ:UPLD,UPLD,2.2100,"$23,759,000"
NASDAQ:ACFN,ACFN,25.4127,"$1,732,000"
AMEX:WYY,WYY,6.5002,"$4,042,880"
OTC:VSQTF,VSQTF,0.6294,"$-215,039"
NASDAQ:LNZA,LNZA,27.3800,"$-91,856,000"
NYSE:NOTE,NOTE,4.4200,"$-15,170,650"
NASDAQ:RVPH,RVPH,0.6588,"$-26,548,860"
OTC:BBXIA,BBXIA,4.0600,"$-35,420,000"
OTC:EXNRF,EXNRF,0.1950,"$-895,230"
OTC:ONXGF,ONXGF,0.9190,"$-881,495"
OTC:BGUUF,BGUUF,0.0400,"$17,535,357"
OTC:KARX,KARX,0.7250,"$-7,685,510"
NASDAQ:ATPC,ATPC,1.2600,"$-3,065,800"
NASDAQ:VRA,VRA,2.2500,"$-33,586,000"
OTC:FRSPF,FRSPF,0.6475,"$-3,172,540"
OTC:VLMGF,VLMGF,0.5576,"$-1,534,792"
OTC:BLSTF,BLSTF,0.0375,"$-3,906,446"
NASDAQ:PIII,PIII,8.7150,"$-129,955,000"
OTC:CZZLF,CZZLF,0.3140,
OTC:GRLVF,GRLVF,0.2398,"$-2,826,605"
OTC:SRGXF,SRGXF,0.1809,"$-1,521,560"
OTC:PCOGF,PCOGF,0.0075,"$-803,661"
OTC:AUXXF,AUXXF,0.6556,"$-1,390,746"
OTC:CRCUF,CRCUF,0.3200,"$-5,629,171"
NASDAQ:CIGL,CIGL,2.7800,"$-4,319,290"
OTC:KSBI,KSBI,56.0000,
NASDAQ:WFCF,WFCF,12.0000,"$2,544,000"
OTC:XBOTF,XBOTF,0.3100,"$-1,401,257"
OTC:CHEV,CHEV,5.5000,"$-1,032,000"
NASDAQ:PSTV,PSTV,0.6230,"$-16,896,000"
NASDAQ:CNVS,CNVS,3.2300,"$3,829,000"
NASDAQ:SNCR,SNCR,5.3550,"$17,363,000"
OTC:SRCRF,SRCRF,0.2351,"$-5,881,369"
AMEX:OSTX,OSTX,1.8350,"$-11,561,510"
NASDAQ:FATN,FATN,4.4500,
NASDAQ:BYFC,BYFC,6.6900,
NASDAQ:AIRT,AIRT,22.7600,"$6,717,000"
NYSE:SST,SST,6.1877,"$9,233,000"
OTC:TRBRF,TRBRF,0.5690,"$-8,596,749"
NASDAQ:OTLK,OTLK,1.3794,"$-56,434,140"
OTC:BCOW,BCOW,10.2800,
OTC:ISVLF,ISVLF,0.1891,"$-3,897,227"
NASDAQ:XBP,XBP,0.5206,"$-3,082,000"
NASDAQ:FLNT,FLNT,2.1400,"$1,066,000"
NASDAQ:MESA,MESA,1.4550,"$-37,514,000"
OTC:RLAIF,RLAIF,0.4261,"$-4,279,174"
OTC:OGOFF,OGOFF,0.4350,"$-3,844,211"
NASDAQ:KSCP,KSCP,5.9600,"$-24,277,000"
NASDAQ:AIRTP,AIRTP,19.2500,
NYSE:KORE,KORE,3.4625,"$8,516,000"
NASDAQ:REFR,REFR,1.8000,"$-932,230"
NASDAQ:PODC,PODC,2.2900,"$979,000"
NASDAQ:OAKU,OAKU,12.0600,"$-825,110"
OTC:SVVB,SVVB,17.6000,
NASDAQ:MAXN,MAXN,3.5700,
OTC:SOUB,SOUB,20.7600,
NASDAQ:RYOJ,RYOJ,5.3513,
OTC:FTURF,FTURF,0.7112,"$-1,955,224"
NASDAQ:CUE,CUE,0.7822,"$-28,320,000"
OTC:PGLDF,PGLDF,0.2812,"$-197,646"
OTC:AKTAF,AKTAF,1.5100,"$15,366,474"
OTC:TETOF,TETOF,0.6791,"$-5,620,562"
OTC:AVAI,AVAI,0.4355,"$-1,388,250"
NYSE:GROV,GROV,1.4612,"$-6,989,000"
NASDAQ:MAGH,MAGH,1.7099,
OTC:FBTT,FBTT,19.4200,
OTC:CIWV,CIWV,33.5000,
OTC:FGPHF,FGPHF,0.0714,"$-1,829,407"
NASDAQ:FKWL,FKWL,5.0550,"$1,811,600"
NASDAQ:ODYS,ODYS,3.6450,"$-11,350,000"
OTC:IBATF,IBATF,0.2003,
OTC:ORRCF,ORRCF,0.2357,"$-1,920,130"
NASDAQ:MDAI,MDAI,2.2250,"$-6,024,000"
NASDAQ:MNOV,MNOV,1.2100,"$-10,053,860"
NASDAQ:DXLG,DXLG,1.1000,"$-15,546,000"
OTC:ELMTF,ELMTF,0.2236,"$-8,182,452"
AMEX:BDL,BDL,31.8438,"$2,485,000"
OTC:ACBD,ACBD,1.4100,"$-190,870"
OTC:LUCRF,LUCRF,0.1299,"$-32,504,349"
OTC:DGGXF,DGGXF,0.0396,"$-2,874,249"
OTC:CBBHF,CBBHF,0.1153,"$-4,622,787"
OTC:NYWKF,NYWKF,1.2450,"$-1,583,200"
NASDAQ:ALGS,ALGS,9.5800,"$-75,123,000"
NYSE:SOS,SOS,1.8200,
OTC:MLMC,MLMC,1.5000,
OTC:MGMLF,MGMLF,1.1200,"$-5,071,112"
NASDAQ:TELA,TELA,1.4800,"$-34,676,000"
OTC:AZMTF,AZMTF,0.5830,"$-143,329"
OTC:ABMBF,ABMBF,0.0578,"$-10,651,772"
OTC:YTOEF,YTOEF,0.1400,"$18,842,960"
OTC:CRKT,CRKT,0.1049,
OTC:HRBR,HRBR,1.0000,
NASDAQ:NSTS,NSTS,11.1500,"$-2,251,000"
OTC:TLIS,TLIS,1.8400,
NASDAQ:UEIC,UEIC,4.3600,"$25,715,000"
OTC:DCMDF,DCMDF,1.0500,"$3,607,129"
OTC:MHGU,MHGU,9.2250,
OTC:IOFNF,IOFNF,0.3024,"$-1,881,710"
OTC:BRGC,BRGC,0.1700,
OTC:SPRQF,SPRQF,0.4954,"$-2,775,903"
NASDAQ:YDES,YDES,17.4000,"$-1,175,810"
AMEX:PED,PED,0.6267,"$17,865,000"
NASDAQ:CPOP,CPOP,0.7024,
OTC:SNTW,SNTW,0.8350,
NASDAQ:GGR,GGR,3.9000,"$-92,892,000"
OTC:APXIF,APXIF,11.9000,"$-848,930"
NASDAQ:PETS,PETS,2.7300,"$-395,000"
NYSE:TSE,TSE,1.5950,"$-94,326,420"
OTC:JUPGF,JUPGF,1.7200,
NASDAQ:KPLT,KPLT,12.5450,"$-37,170,000"
OTC:VFORF,VFORF,2.6600,"$11,084,104"
OTC:CBWA,CBWA,13.7300,
OTC:SVBT,SVBT,51.7263,
NASDAQ:AURE,AURE,0.5820,
OTC:VLTLF,VLTLF,0.3288,
OTC:BSPA,BSPA,76.5000,
NASDAQ:YSXT,YSXT,2.4200,"$-6,570,340"
OTC:EAXR,EAXR,0.9400,"$334,760"
NASDAQ:MNY,MNY,1.3100,
OTC:BSFO,BSFO,28.0000,
OTC:CBAF,CBAF,30.5000,
NASDAQ:VERU,VERU,3.8500,"$-28,981,970"
OTC:AOREF,AOREF,1200.0000,"$21,243,290"
OTC:WSTL,WSTL,5.6800,"$1,520,000"
OTC:INNPF,INNPF,12.5100,"$-442,389"
OTC:WRLC,WRLC,450.0000,
NASDAQ:PHUN,PHUN,2.7865,"$-11,997,350"
OTC:LEMIF,LEMIF,0.2250,"$-894,424"
NASDAQ:BEAT,BEAT,1.6390,"$-15,585,000"
NASDAQ:GMM,GMM,1.9200,"$18,717,630"
NASDAQ:FTHM,FTHM,1.7850,"$-12,411,000"
OTC:SNNSF,SNNSF,0.0701,"$1,056,428"
OTC:EEMMF,EEMMF,0.7409,"$-4,564,183"
NYSE:TISI,TISI,12.4500,"$-9,994,000"
